city,date,vac_1,vac_2,vac_3,vac_4
TNN,2022-03-22,82.60,76.70,46.00,1.10
TNN,2022-03-23,82.60,76.70,46.00,1.10
TNN,2022-03-24,82.60,76.70,46.00,1.10
TNN,2022-03-25,82.60,76.70,46.00,1.10
TNN,2022-03-26,82.60,76.70,46.00,1.10
TNN,2022-03-27,82.60,76.70,46.00,1.10
TNN,2022-03-28,82.70,77.00,47.20,1.10
TNN,2022-03-29,82.70,77.00,47.20,1.10
TNN,2022-03-30,82.70,77.00,47.20,1.10
TNN,2022-03-31,82.70,77.00,47.20,1.10
TNN,2022-04-01,82.70,77.00,47.20,1.10
TNN,2022-04-02,82.70,77.00,47.20,1.10
TNN,2022-04-03,82.70,77.00,47.20,1.10
TNN,2022-04-04,82.70,77.00,47.20,1.10
TNN,2022-04-05,82.70,77.00,47.20,1.10
TNN,2022-04-06,82.70,77.00,47.20,1.10
TNN,2022-04-07,82.70,77.00,47.20,1.10
TNN,2022-04-08,82.70,77.00,47.20,1.10
TNN,2022-04-09,82.70,77.00,47.20,1.10
TNN,2022-04-10,82.70,77.00,47.20,1.10
TNN,2022-04-11,83.10,77.80,50.30,1.10
TNN,2022-04-12,83.10,77.80,50.30,1.10
TNN,2022-04-13,83.10,77.80,50.30,1.10
TNN,2022-04-14,83.10,77.80,50.30,1.10
TNN,2022-04-15,83.10,77.80,50.30,1.10
TNN,2022-04-16,83.10,77.80,50.30,1.10
TNN,2022-04-17,83.10,77.80,50.30,1.10
TNN,2022-04-18,83.50,78.20,52.60,1.20
TNN,2022-04-19,83.50,78.20,52.60,1.20
TNN,2022-04-20,83.50,78.20,52.60,1.20
TNN,2022-04-21,83.50,78.20,52.60,1.20
TNN,2022-04-22,83.50,78.20,52.60,1.20
TNN,2022-04-23,83.50,78.20,52.60,1.20
TNN,2022-04-24,83.50,78.20,52.60,1.20
TNN,2022-04-25,83.90,78.70,55.30,1.20
TNN,2022-04-26,83.90,78.70,55.30,1.20
TNN,2022-04-27,83.90,78.70,55.30,1.20
TNN,2022-04-28,83.90,78.70,55.30,1.20
TNN,2022-04-29,83.90,78.70,55.30,1.20
TNN,2022-04-30,83.90,78.70,55.30,1.20
TNN,2022-05-01,83.90,78.70,55.30,1.20
TNN,2022-05-02,84.40,79.10,57.20,1.20
TNN,2022-05-03,84.40,79.10,57.20,1.20
TNN,2022-05-04,84.40,79.10,57.20,1.20
TNN,2022-05-05,84.40,79.10,57.20,1.20
TNN,2022-05-06,84.40,79.10,57.20,1.20
TNN,2022-05-07,84.40,79.10,57.20,1.20
TNN,2022-05-08,84.40,79.10,57.20,1.20
TNN,2022-05-09,85.00,79.50,59.60,1.20
TNN,2022-05-10,85.00,79.50,59.60,1.20
TNN,2022-05-11,85.00,79.50,59.60,1.20
TNN,2022-05-12,85.00,79.50,59.60,1.20
TNN,2022-05-13,85.00,79.50,59.60,1.20
TNN,2022-05-14,85.00,79.50,59.60,1.20
TNN,2022-05-15,85.00,79.50,59.60,1.20
TNN,2022-05-16,86.10,80.20,61.60,1.20
TNN,2022-05-17,86.10,80.20,61.60,1.20
TNN,2022-05-18,86.10,80.20,61.60,1.20
TNN,2022-05-19,86.10,80.20,61.60,1.20
TNN,2022-05-20,86.10,80.20,61.60,1.20
TNN,2022-05-21,86.10,80.20,61.60,1.20
TNN,2022-05-22,86.10,80.20,61.60,1.20
TNN,2022-05-23,87.00,80.60,63.00,1.20
TPE,2021-11-22,77.30,52.20,0.00,0.00
TPE,2021-11-23,77.30,52.20,0.00,0.00
TPE,2021-11-24,77.30,52.20,0.00,0.00
TPE,2021-11-25,77.30,52.20,0.00,0.00
TPE,2021-11-26,77.30,52.20,0.00,0.00
TPE,2021-11-27,77.30,52.20,0.00,0.00
TPE,2021-11-28,77.30,52.20,0.00,0.00
TPE,2021-11-29,77.80,60.30,0.00,0.00
TPE,2021-11-30,77.80,60.30,0.00,0.00
TPE,2021-12-01,77.80,60.30,0.00,0.00
TPE,2021-12-02,77.80,60.30,0.00,0.00
TPE,2021-12-03,77.80,60.30,0.00,0.00
TPE,2021-12-04,77.80,60.30,0.00,0.00
TPE,2021-12-05,77.80,60.30,0.00,0.00
TPE,2021-12-06,77.50,62.80,0.00,0.00
TPE,2021-12-07,77.50,62.80,0.00,0.00
TPE,2021-12-08,77.50,62.80,0.00,0.00
TPE,2021-12-09,77.50,62.80,0.00,0.00
TPE,2021-12-10,77.50,62.80,0.00,0.00
TPE,2021-12-11,77.50,62.80,0.00,0.00
TPE,2021-12-12,77.50,62.80,0.00,0.00
TPE,2021-12-13,78.30,66.70,0.00,0.00
TPE,2021-12-14,78.30,66.70,0.00,0.00
TPE,2021-12-15,78.30,66.70,0.00,0.00
TPE,2021-12-16,78.30,66.70,0.00,0.00
TPE,2021-12-17,78.30,66.70,0.00,0.00
TPE,2021-12-18,78.30,66.70,0.00,0.00
TPE,2021-12-19,78.30,66.70,0.00,0.00
TPE,2021-12-20,78.80,67.80,0.00,0.00
TPE,2021-12-21,78.80,67.80,0.00,0.00
TPE,2021-12-22,78.80,67.80,0.00,0.00
TPE,2021-12-23,78.80,67.80,0.00,0.00
TPE,2021-12-24,78.80,67.80,0.00,0.00
TPE,2021-12-25,78.80,67.80,0.00,0.00
TPE,2021-12-26,78.80,67.80,0.00,0.00
TPE,2021-12-27,79.10,69.10,0.70,0.00
TPE,2021-12-28,79.10,69.10,0.70,0.00
TPE,2021-12-29,79.10,69.10,0.70,0.00
TPE,2021-12-30,79.10,69.10,0.70,0.00
TPE,2021-12-31,79.10,69.10,0.70,0.00
TPE,2022-01-01,79.10,69.10,0.70,0.00
TPE,2022-01-02,79.10,69.10,0.70,0.00
TPE,2022-01-03,79.20,71.30,1.00,0.00
TPE,2022-01-04,79.20,71.30,1.00,0.00
TPE,2022-01-05,79.20,71.30,1.00,0.00
TPE,2022-01-06,79.20,71.30,1.00,0.00
TPE,2022-01-07,79.20,71.30,1.00,0.00
TPE,2022-01-08,79.20,71.30,1.00,0.00
TPE,2022-01-09,79.20,71.30,1.00,0.00
TPE,2022-01-10,79.20,71.30,1.00,0.00
TPE,2022-01-11,79.20,71.30,1.00,0.00
TPE,2022-01-12,79.20,71.30,1.00,0.00
TPE,2022-01-13,79.20,71.30,1.00,0.00
TPE,2022-01-14,79.20,71.30,1.00,0.00
TPE,2022-01-15,79.20,71.30,1.00,0.00
TPE,2022-01-16,79.20,71.30,1.00,0.00
TPE,2022-01-17,80.00,73.50,8.10,0.30
TPE,2022-01-18,80.00,73.50,8.10,0.30
TPE,2022-01-19,80.00,73.50,8.10,0.30
TPE,2022-01-20,80.00,73.50,8.10,0.30
TPE,2022-01-21,80.00,73.50,8.10,0.30
TPE,2022-01-22,80.00,73.50,8.10,0.30
TPE,2022-01-23,80.00,73.50,8.10,0.30
TPE,2022-01-24,80.30,74.40,18.20,0.50
TPE,2022-01-25,80.30,74.40,18.20,0.50
TPE,2022-01-26,80.30,74.40,18.20,0.50
TPE,2022-01-27,80.30,74.40,18.20,0.50
TPE,2022-01-28,80.30,74.40,18.20,0.50
TPE,2022-01-29,80.30,74.40,18.20,0.50
TPE,2022-01-30,80.30,74.40,18.20,0.50
TPE,2022-01-31,80.30,74.40,18.20,0.50
TPE,2022-02-01,80.30,74.40,18.20,0.50
TPE,2022-02-02,80.30,74.40,18.20,0.50
TPE,2022-02-03,80.30,74.40,18.20,0.50
TPE,2022-02-04,80.30,74.40,18.20,0.50
TPE,2022-02-05,80.30,74.40,18.20,0.50
TPE,2022-02-06,80.30,74.40,18.20,0.50
TPE,2022-02-07,80.60,75.20,27.00,0.60
TPE,2022-02-08,80.60,75.20,27.00,0.60
TPE,2022-02-09,80.60,75.20,27.00,0.60
TPE,2022-02-10,80.60,75.20,27.00,0.60
TPE,2022-02-11,80.60,75.20,27.00,0.60
TPE,2022-02-12,80.60,75.20,27.00,0.60
TPE,2022-02-13,80.60,75.20,27.00,0.60
TPE,2022-02-14,81.50,76.30,35.00,0.70
TPE,2022-02-15,81.50,76.30,35.00,0.70
TPE,2022-02-16,81.50,76.30,35.00,0.70
TPE,2022-02-17,81.50,76.30,35.00,0.70
TPE,2022-02-18,81.50,76.30,35.00,0.70
TPE,2022-02-19,81.50,76.30,35.00,0.70
TPE,2022-02-20,81.50,76.30,35.00,0.70
TPE,2022-02-21,81.70,76.70,42.20,0.70
TPE,2022-02-22,81.70,76.70,42.20,0.70
TPE,2022-02-23,81.70,76.70,42.20,0.70
TPE,2022-02-24,81.70,76.70,42.20,0.70
TPE,2022-02-25,81.70,76.70,42.20,0.70
TPE,2022-02-26,81.70,76.70,42.20,0.70
TPE,2022-02-27,81.70,76.70,42.20,0.70
TPE,2022-02-28,81.80,77.10,45.70,0.70
TPE,2022-03-01,81.80,77.10,45.70,0.70
TPE,2022-03-02,81.80,77.10,45.70,0.70
TPE,2022-03-03,81.80,77.10,45.70,0.70
TPE,2022-03-04,81.80,77.10,45.70,0.70
TPE,2022-03-05,81.80,77.10,45.70,0.70
TPE,2022-03-06,81.80,77.10,45.70,0.70
TPE,2022-03-07,81.90,77.30,48.60,0.70
TPE,2022-03-08,81.90,77.30,48.60,0.70
TPE,2022-03-09,81.90,77.30,48.60,0.70
TPE,2022-03-10,81.90,77.30,48.60,0.70
TPE,2022-03-11,81.90,77.30,48.60,0.70
TPE,2022-03-12,81.90,77.30,48.60,0.70
TPE,2022-03-13,81.90,77.30,48.60,0.70
TPE,2022-03-14,82.30,77.80,50.00,0.70
TPE,2022-03-15,82.30,77.80,50.00,0.70
TPE,2022-03-16,82.30,77.80,50.00,0.70
TPE,2022-03-17,82.30,77.80,50.00,0.70
TPE,2022-03-18,82.30,77.80,50.00,0.70
TPE,2022-03-19,82.30,77.80,50.00,0.70
TPE,2022-03-20,82.30,77.80,50.00,0.70
TPE,2022-03-21,82.30,78.00,51.10,0.70
TPE,2022-03-22,82.30,78.00,51.10,0.70
TPE,2022-03-23,82.30,78.00,51.10,0.70
TPE,2022-03-24,82.30,78.00,51.10,0.70
TPE,2022-03-25,82.30,78.00,51.10,0.70
TPE,2022-03-26,82.30,78.00,51.10,0.70
TPE,2022-03-27,82.30,78.00,51.10,0.70
TPE,2022-03-28,82.40,78.20,52.00,0.70
TPE,2022-03-29,82.40,78.20,52.00,0.70
TPE,2022-03-30,82.40,78.20,52.00,0.70
TPE,2022-03-31,82.40,78.20,52.00,0.70
TPE,2022-04-01,82.40,78.20,52.00,0.70
TPE,2022-04-02,82.40,78.20,52.00,0.70
TPE,2022-04-03,82.40,78.20,52.00,0.70
TPE,2022-04-04,82.40,78.20,52.00,0.70
TPE,2022-04-05,82.40,78.20,52.00,0.70
TPE,2022-04-06,82.40,78.20,52.00,0.70
TPE,2022-04-07,82.40,78.20,52.00,0.70
TPE,2022-04-08,82.40,78.20,52.00,0.70
TPE,2022-04-09,82.40,78.20,52.00,0.70
TPE,2022-04-10,82.40,78.20,52.00,0.70
TPE,2022-04-11,82.90,78.90,54.80,0.70
TPE,2022-04-12,82.90,78.90,54.80,0.70
TPE,2022-04-13,82.90,78.90,54.80,0.70
TPE,2022-04-14,82.90,78.90,54.80,0.70
TPE,2022-04-15,82.90,78.90,54.80,0.70
TPE,2022-04-16,82.90,78.90,54.80,0.70
TPE,2022-04-17,82.90,78.90,54.80,0.70
TPE,2022-04-18,83.10,79.20,56.80,0.70
TPE,2022-04-19,83.10,79.20,56.80,0.70
TPE,2022-04-20,83.10,79.20,56.80,0.70
TPE,2022-04-21,83.10,79.20,56.80,0.70
TPE,2022-04-22,83.10,79.20,56.80,0.70
TPE,2022-04-23,83.10,79.20,56.80,0.70
TPE,2022-04-24,83.10,79.20,56.80,0.70
TPE,2022-04-25,83.30,79.50,59.20,0.70
TPE,2022-04-26,83.30,79.50,59.20,0.70
TPE,2022-04-27,83.30,79.50,59.20,0.70
TPE,2022-04-28,83.30,79.50,59.20,0.70
TPE,2022-04-29,83.30,79.50,59.20,0.70
TPE,2022-04-30,83.30,79.50,59.20,0.70
TPE,2022-05-01,83.30,79.50,59.20,0.70
TPE,2022-05-02,83.50,79.80,61.20,0.70
TPE,2022-05-03,83.50,79.80,61.20,0.70
TPE,2022-05-04,83.50,79.80,61.20,0.70
TPE,2022-05-05,83.50,79.80,61.20,0.70
TPE,2022-05-06,83.50,79.80,61.20,0.70
TPE,2022-05-07,83.50,79.80,61.20,0.70
TPE,2022-05-08,83.50,79.80,61.20,0.70
TPE,2022-05-09,83.80,80.00,62.90,0.70
TPE,2022-05-10,83.80,80.00,62.90,0.70
TPE,2022-05-11,83.80,80.00,62.90,0.70
TPE,2022-05-12,83.80,80.00,62.90,0.70
TPE,2022-05-13,83.80,80.00,62.90,0.70
TPE,2022-05-14,83.80,80.00,62.90,0.70
TPE,2022-05-15,83.80,80.00,62.90,0.70
TPE,2022-05-16,84.50,80.60,64.00,0.80
TPE,2022-05-17,84.50,80.60,64.00,0.80
TPE,2022-05-18,84.50,80.60,64.00,0.80
TPE,2022-05-19,84.50,80.60,64.00,0.80
TPE,2022-05-20,84.50,80.60,64.00,0.80
TPE,2022-05-21,84.50,80.60,64.00,0.80
TPE,2022-05-22,84.50,80.60,64.00,0.80
TPE,2022-05-23,85.00,80.70,64.70,0.80
TTT,2021-11-22,68.60,43.40,0.00,0.00
TTT,2021-11-23,68.60,43.40,0.00,0.00
TTT,2021-11-24,68.60,43.40,0.00,0.00
TTT,2021-11-25,68.60,43.40,0.00,0.00
TTT,2021-11-26,68.60,43.40,0.00,0.00
TTT,2021-11-27,68.60,43.40,0.00,0.00
TTT,2021-11-28,68.60,43.40,0.00,0.00
TTT,2021-11-29,69.00,47.40,0.00,0.00
TTT,2021-11-30,69.00,47.40,0.00,0.00
TTT,2021-12-01,69.00,47.40,0.00,0.00
TTT,2021-12-02,69.00,47.40,0.00,0.00
TTT,2021-12-03,69.00,47.40,0.00,0.00
TTT,2021-12-04,69.00,47.40,0.00,0.00
TTT,2021-12-05,69.00,47.40,0.00,0.00
TTT,2021-12-06,69.20,51.40,0.00,0.00
TTT,2021-12-07,69.20,51.40,0.00,0.00
TTT,2021-12-08,69.20,51.40,0.00,0.00
TTT,2021-12-09,69.20,51.40,0.00,0.00
TTT,2021-12-10,69.20,51.40,0.00,0.00
TTT,2021-12-11,69.20,51.40,0.00,0.00
TTT,2021-12-12,69.20,51.40,0.00,0.00
TTT,2021-12-13,71.40,55.20,0.00,0.00
TTT,2021-12-14,71.40,55.20,0.00,0.00
TTT,2021-12-15,71.40,55.20,0.00,0.00
TTT,2021-12-16,71.40,55.20,0.00,0.00
TTT,2021-12-17,71.40,55.20,0.00,0.00
TTT,2021-12-18,71.40,55.20,0.00,0.00
TTT,2021-12-19,71.40,55.20,0.00,0.00
TTT,2021-12-20,72.20,56.60,0.00,0.00
TTT,2021-12-21,72.20,56.60,0.00,0.00
TTT,2021-12-22,72.20,56.60,0.00,0.00
TTT,2021-12-23,72.20,56.60,0.00,0.00
TTT,2021-12-24,72.20,56.60,0.00,0.00
TTT,2021-12-25,72.20,56.60,0.00,0.00
TTT,2021-12-26,72.20,56.60,0.00,0.00
TTT,2021-12-27,72.50,57.70,0.30,0.00
TTT,2021-12-28,72.50,57.70,0.30,0.00
TTT,2021-12-29,72.50,57.70,0.30,0.00
TTT,2021-12-30,72.50,57.70,0.30,0.00
TTT,2021-12-31,72.50,57.70,0.30,0.00
TTT,2022-01-01,72.50,57.70,0.30,0.00
TTT,2022-01-02,72.50,57.70,0.30,0.00
TTT,2022-01-03,72.80,60.00,0.50,0.10
TTT,2022-01-04,72.80,60.00,0.50,0.10
TTT,2022-01-05,72.80,60.00,0.50,0.10
TTT,2022-01-06,72.80,60.00,0.50,0.10
TTT,2022-01-07,72.80,60.00,0.50,0.10
TTT,2022-01-08,72.80,60.00,0.50,0.10
TTT,2022-01-09,72.80,60.00,0.50,0.10
TTT,2022-01-10,72.80,60.00,0.50,0.10
TTT,2022-01-11,72.80,60.00,0.50,0.10
TTT,2022-01-12,72.80,60.00,0.50,0.10
TTT,2022-01-13,72.80,60.00,0.50,0.10
TTT,2022-01-14,72.80,60.00,0.50,0.10
TTT,2022-01-15,72.80,60.00,0.50,0.10
TTT,2022-01-16,72.80,60.00,0.50,0.10
TTT,2022-01-17,73.80,63.60,6.70,0.40
TTT,2022-01-18,73.80,63.60,6.70,0.40
TTT,2022-01-19,73.80,63.60,6.70,0.40
TTT,2022-01-20,73.80,63.60,6.70,0.40
TTT,2022-01-21,73.80,63.60,6.70,0.40
TTT,2022-01-22,73.80,63.60,6.70,0.40
TTT,2022-01-23,73.80,63.60,6.70,0.40
TTT,2022-01-24,74.40,64.80,13.10,0.60
TTT,2022-01-25,74.40,64.80,13.10,0.60
TTT,2022-01-26,74.40,64.80,13.10,0.60
TTT,2022-01-27,74.40,64.80,13.10,0.60
TTT,2022-01-28,74.40,64.80,13.10,0.60
TTT,2022-01-29,74.40,64.80,13.10,0.60
TTT,2022-01-30,74.40,64.80,13.10,0.60
TTT,2022-01-31,74.40,64.80,13.10,0.60
TTT,2022-02-01,74.40,64.80,13.10,0.60
TTT,2022-02-02,74.40,64.80,13.10,0.60
TTT,2022-02-03,74.40,64.80,13.10,0.60
TTT,2022-02-04,74.40,64.80,13.10,0.60
TTT,2022-02-05,74.40,64.80,13.10,0.60
TTT,2022-02-06,74.40,64.80,13.10,0.60
TTT,2022-02-07,75.10,65.90,17.80,0.70
TTT,2022-02-08,75.10,65.90,17.80,0.70
TTT,2022-02-09,75.10,65.90,17.80,0.70
TTT,2022-02-10,75.10,65.90,17.80,0.70
TTT,2022-02-11,75.10,65.90,17.80,0.70
TTT,2022-02-12,75.10,65.90,17.80,0.70
TTT,2022-02-13,75.10,65.90,17.80,0.70
TTT,2022-02-14,75.60,66.80,23.10,0.80
TTT,2022-02-15,75.60,66.80,23.10,0.80
TTT,2022-02-16,75.60,66.80,23.10,0.80
TTT,2022-02-17,75.60,66.80,23.10,0.80
TTT,2022-02-18,75.60,66.80,23.10,0.80
TTT,2022-02-19,75.60,66.80,23.10,0.80
TTT,2022-02-20,75.60,66.80,23.10,0.80
TTT,2022-02-21,76.10,67.80,28.80,0.80
TTT,2022-02-22,76.10,67.80,28.80,0.80
TTT,2022-02-23,76.10,67.80,28.80,0.80
TTT,2022-02-24,76.10,67.80,28.80,0.80
TTT,2022-02-25,76.10,67.80,28.80,0.80
TTT,2022-02-26,76.10,67.80,28.80,0.80
TTT,2022-02-27,76.10,67.80,28.80,0.80
TTT,2022-02-28,76.60,68.60,32.70,0.80
TTT,2022-03-01,76.60,68.60,32.70,0.80
TTT,2022-03-02,76.60,68.60,32.70,0.80
TTT,2022-03-03,76.60,68.60,32.70,0.80
TTT,2022-03-04,76.60,68.60,32.70,0.80
TTT,2022-03-05,76.60,68.60,32.70,0.80
TTT,2022-03-06,76.60,68.60,32.70,0.80
TTT,2022-03-07,76.90,69.20,35.90,0.80
TTT,2022-03-08,76.90,69.20,35.90,0.80
TTT,2022-03-09,76.90,69.20,35.90,0.80
TTT,2022-03-10,76.90,69.20,35.90,0.80
TTT,2022-03-11,76.90,69.20,35.90,0.80
TTT,2022-03-12,76.90,69.20,35.90,0.80
TTT,2022-03-13,76.90,69.20,35.90,0.80
TTT,2022-03-14,77.20,69.60,37.90,0.90
TTT,2022-03-15,77.20,69.60,37.90,0.90
TTT,2022-03-16,77.20,69.60,37.90,0.90
TTT,2022-03-17,77.20,69.60,37.90,0.90
TTT,2022-03-18,77.20,69.60,37.90,0.90
TTT,2022-03-19,77.20,69.60,37.90,0.90
TTT,2022-03-20,77.20,69.60,37.90,0.90
TTT,2022-03-21,77.40,70.10,39.50,0.90
TTT,2022-03-22,77.40,70.10,39.50,0.90
TTT,2022-03-23,77.40,70.10,39.50,0.90
TTT,2022-03-24,77.40,70.10,39.50,0.90
TTT,2022-03-25,77.40,70.10,39.50,0.90
TTT,2022-03-26,77.40,70.10,39.50,0.90
TTT,2022-03-27,77.40,70.10,39.50,0.90
TTT,2022-03-28,77.60,70.40,40.60,0.90
TTT,2022-03-29,77.60,70.40,40.60,0.90
TTT,2022-03-30,77.60,70.40,40.60,0.90
TTT,2022-03-31,77.60,70.40,40.60,0.90
TTT,2022-04-01,77.60,70.40,40.60,0.90
TTT,2022-04-02,77.60,70.40,40.60,0.90
TTT,2022-04-03,77.60,70.40,40.60,0.90
TTT,2022-04-04,77.60,70.40,40.60,0.90
TTT,2022-04-05,77.60,70.40,40.60,0.90
TTT,2022-04-06,77.60,70.40,40.60,0.90
TTT,2022-04-07,77.60,70.40,40.60,0.90
TTT,2022-04-08,77.60,70.40,40.60,0.90
TTT,2022-04-09,77.60,70.40,40.60,0.90
TTT,2022-04-10,77.60,70.40,40.60,0.90
TTT,2022-04-11,78.10,71.30,43.50,0.90
TTT,2022-04-12,78.10,71.30,43.50,0.90
TTT,2022-04-13,78.10,71.30,43.50,0.90
TTT,2022-04-14,78.10,71.30,43.50,0.90
TTT,2022-04-15,78.10,71.30,43.50,0.90
TTT,2022-04-16,78.10,71.30,43.50,0.90
TTT,2022-04-17,78.10,71.30,43.50,0.90
TTT,2022-04-18,78.70,71.90,45.80,0.90
TTT,2022-04-19,78.70,71.90,45.80,0.90
TTT,2022-04-20,78.70,71.90,45.80,0.90
TTT,2022-04-21,78.70,71.90,45.80,0.90
TTT,2022-04-22,78.70,71.90,45.80,0.90
TTT,2022-04-23,78.70,71.90,45.80,0.90
TTT,2022-04-24,78.70,71.90,45.80,0.90
TTT,2022-04-25,79.40,72.60,48.90,0.90
TTT,2022-04-26,79.40,72.60,48.90,0.90
TTT,2022-04-27,79.40,72.60,48.90,0.90
TTT,2022-04-28,79.40,72.60,48.90,0.90
TTT,2022-04-29,79.40,72.60,48.90,0.90
TTT,2022-04-30,79.40,72.60,48.90,0.90
TTT,2022-05-01,79.40,72.60,48.90,0.90
TTT,2022-05-02,80.00,73.20,50.90,0.90
TTT,2022-05-03,80.00,73.20,50.90,0.90
TTT,2022-05-04,80.00,73.20,50.90,0.90
TTT,2022-05-05,80.00,73.20,50.90,0.90
TTT,2022-05-06,80.00,73.20,50.90,0.90
TTT,2022-05-07,80.00,73.20,50.90,0.90
TTT,2022-05-08,80.00,73.20,50.90,0.90
TTT,2022-05-09,80.50,73.70,52.50,1.00
TTT,2022-05-10,80.50,73.70,52.50,1.00
TTT,2022-05-11,80.50,73.70,52.50,1.00
TTT,2022-05-12,80.50,73.70,52.50,1.00
TTT,2022-05-13,80.50,73.70,52.50,1.00
TTT,2022-05-14,80.50,73.70,52.50,1.00
TTT,2022-05-15,80.50,73.70,52.50,1.00
TTT,2022-05-16,81.10,74.20,53.80,1.00
TTT,2022-05-17,81.10,74.20,53.80,1.00
TTT,2022-05-18,81.10,74.20,53.80,1.00
TTT,2022-05-19,81.10,74.20,53.80,1.00
TTT,2022-05-20,81.10,74.20,53.80,1.00
TTT,2022-05-21,81.10,74.20,53.80,1.00
TTT,2022-05-22,81.10,74.20,53.80,1.00
TTT,2022-05-23,82.10,74.80,55.10,1.00
TW,2021-11-22,77.10,48.90,0.00,0.00
TW,2021-11-23,77.10,48.90,0.00,0.00
TW,2021-11-24,77.10,48.90,0.00,0.00
TW,2021-11-25,77.10,48.90,0.00,0.00
TW,2021-11-26,77.10,48.90,0.00,0.00
TW,2021-11-27,77.10,48.90,0.00,0.00
TW,2021-11-28,77.10,48.90,0.00,0.00
TW,2021-11-29,77.80,55.70,0.00,0.00
TW,2021-11-30,77.80,55.70,0.00,0.00
TW,2021-12-01,77.80,55.70,0.00,0.00
TW,2021-12-02,77.80,55.70,0.00,0.00
TW,2021-12-03,77.80,55.70,0.00,0.00
TW,2021-12-04,77.80,55.70,0.00,0.00
TW,2021-12-05,77.80,55.70,0.00,0.00
TW,2021-12-06,78.20,61.30,0.00,0.00
TW,2021-12-07,78.20,61.30,0.00,0.00
TW,2021-12-08,78.20,61.30,0.00,0.00
TW,2021-12-09,78.20,61.30,0.00,0.00
TW,2021-12-10,78.20,61.30,0.00,0.00
TW,2021-12-11,78.20,61.30,0.00,0.00
TW,2021-12-12,78.20,61.30,0.00,0.00
TW,2021-12-13,79.10,64.60,0.00,0.00
TW,2021-12-14,79.10,64.60,0.00,0.00
TW,2021-12-15,79.10,64.60,0.00,0.00
TW,2021-12-16,79.10,64.60,0.00,0.00
TW,2021-12-17,79.10,64.60,0.00,0.00
TW,2021-12-18,79.10,64.60,0.00,0.00
TW,2021-12-19,79.10,64.60,0.00,0.00
TW,2021-12-20,79.60,65.90,0.00,0.00
TW,2021-12-21,79.60,65.90,0.00,0.00
TW,2021-12-22,79.60,65.90,0.00,0.00
TW,2021-12-23,79.60,65.90,0.00,0.00
TW,2021-12-24,79.60,65.90,0.00,0.00
TW,2021-12-25,79.60,65.90,0.00,0.00
TW,2021-12-26,79.60,65.90,0.00,0.00
TW,2021-12-27,79.80,67.30,0.40,0.00
TW,2021-12-28,79.80,67.30,0.40,0.00
TW,2021-12-29,79.80,67.30,0.40,0.00
TW,2021-12-30,79.80,67.30,0.40,0.00
TW,2021-12-31,79.80,67.30,0.40,0.00
TW,2022-01-01,79.80,67.30,0.40,0.00
TW,2022-01-02,79.80,67.30,0.40,0.00
TW,2022-01-03,80.00,69.30,0.70,0.00
TW,2022-01-04,80.00,69.30,0.70,0.00
TW,2022-01-05,80.00,69.30,0.70,0.00
TW,2022-01-06,80.00,69.30,0.70,0.00
TW,2022-01-07,80.00,69.30,0.70,0.00
TW,2022-01-08,80.00,69.30,0.70,0.00
TW,2022-01-09,80.00,69.30,0.70,0.00
TW,2022-01-10,80.00,69.30,0.70,0.00
TW,2022-01-11,80.00,69.30,0.70,0.00
TW,2022-01-12,80.00,69.30,0.70,0.00
TW,2022-01-13,80.00,69.30,0.70,0.00
TW,2022-01-14,80.00,69.30,0.70,0.00
TW,2022-01-15,80.00,69.30,0.70,0.00
TW,2022-01-16,80.00,69.30,0.70,0.00
TW,2022-01-17,80.80,72.50,8.60,0.40
TW,2022-01-18,80.80,72.50,8.60,0.40
TW,2022-01-19,80.80,72.50,8.60,0.40
TW,2022-01-20,80.80,72.50,8.60,0.40
TW,2022-01-21,80.80,72.50,8.60,0.40
TW,2022-01-22,80.80,72.50,8.60,0.40
TW,2022-01-23,80.80,72.50,8.60,0.40
TW,2022-01-24,81.30,73.80,18.00,0.60
TW,2022-01-25,81.30,73.80,18.00,0.60
TW,2022-01-26,81.30,73.80,18.00,0.60
TW,2022-01-27,81.30,73.80,18.00,0.60
TW,2022-01-28,81.30,73.80,18.00,0.60
TW,2022-01-29,81.30,73.80,18.00,0.60
TW,2022-01-30,81.30,73.80,18.00,0.60
TW,2022-01-31,81.30,73.80,18.00,0.60
TW,2022-02-01,81.30,73.80,18.00,0.60
TW,2022-02-02,81.30,73.80,18.00,0.60
TW,2022-02-03,81.30,73.80,18.00,0.60
TW,2022-02-04,81.30,73.80,18.00,0.60
TW,2022-02-05,81.30,73.80,18.00,0.60
TW,2022-02-06,81.30,73.80,18.00,0.60
TW,2022-02-07,81.90,75.00,24.20,0.70
TW,2022-02-08,81.90,75.00,24.20,0.70
TW,2022-02-09,81.90,75.00,24.20,0.70
TW,2022-02-10,81.90,75.00,24.20,0.70
TW,2022-02-11,81.90,75.00,24.20,0.70
TW,2022-02-12,81.90,75.00,24.20,0.70
TW,2022-02-13,81.90,75.00,24.20,0.70
TW,2022-02-14,82.40,75.70,30.60,0.80
TW,2022-02-15,82.40,75.70,30.60,0.80
TW,2022-02-16,82.40,75.70,30.60,0.80
TW,2022-02-17,82.40,75.70,30.60,0.80
TW,2022-02-18,82.40,75.70,30.60,0.80
TW,2022-02-19,82.40,75.70,30.60,0.80
TW,2022-02-20,82.40,75.70,30.60,0.80
TW,2022-02-21,82.60,76.30,37.10,0.80
