id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
22055,2021/5/26,2021/5/26,雲林縣,斗六市,1,1
22056,2021/5/26,2021/5/26,高雄市,全區,2,29
22057,2021/5/26,2021/5/26,高雄市,鳳山區,1,3
22058,2021/5/26,2021/5/26,高雄市,前鎮區,1,2
22059,2021/5/25,2021/5/25,南投縣,全區,2,14
22060,2021/5/25,2021/5/25,南投縣,草屯鎮,2,10
22061,2021/5/25,2021/5/25,台中市,全區,10,55
22062,2021/5/25,2021/5/25,台中市,西屯區,3,12
22063,2021/5/25,2021/5/25,台中市,太平區,1,7
22064,2021/5/25,2021/5/25,台中市,沙鹿區,1,3
22065,2021/5/25,2021/5/25,台中市,大雅區,2,2
22066,2021/5/25,2021/5/25,台中市,東區,2,2
22067,2021/5/25,2021/5/25,台中市,中區,1,1
22068,2021/5/25,2021/5/25,台北市,全區,196,1607
22069,2021/5/25,2021/5/25,台北市,萬華區,99,877
22070,2021/5/25,2021/5/25,台北市,文山區,9,102
22071,2021/5/25,2021/5/25,台北市,信義區,17,85
22072,2021/5/25,2021/5/25,台北市,中正區,11,76
22073,2021/5/25,2021/5/25,台北市,大同區,7,75
22074,2021/5/25,2021/5/25,台北市,大安區,14,69
22075,2021/5/25,2021/5/25,台北市,中山區,10,69
22076,2021/5/25,2021/5/25,台北市,士林區,6,61
22077,2021/5/25,2021/5/25,台北市,北投區,4,53
22078,2021/5/25,2021/5/25,台北市,松山區,4,50
22079,2021/5/25,2021/5/25,台北市,內湖區,11,46
22080,2021/5/25,2021/5/25,台北市,南港區,4,44
22081,2021/5/25,2021/5/25,台南市,全區,4,13
22082,2021/5/25,2021/5/25,台南市,麻豆區,3,4
22083,2021/5/25,2021/5/25,台南市,安平區,1,2
22084,2021/5/25,2021/5/25,台東縣,全區,2,2
22085,2021/5/25,2021/5/25,台東縣,太麻里鄉,1,1
22086,2021/5/25,2021/5/25,台東縣,成功鎮,1,1
22087,2021/5/25,2021/5/25,基隆市,全區,12,66
22088,2021/5/25,2021/5/25,基隆市,中山區,3,17
22089,2021/5/25,2021/5/25,基隆市,仁愛區,2,12
22090,2021/5/25,2021/5/25,基隆市,七堵區,3,9
22091,2021/5/25,2021/5/25,基隆市,中正區,2,8
22092,2021/5/25,2021/5/25,基隆市,暖暖區,1,4
22093,2021/5/25,2021/5/25,基隆市,信義區,1,2
22094,2021/5/25,2021/5/25,境外移入,全區,2,1171
22095,2021/5/25,2021/5/25,境外移入,空值,2,1171
22096,2021/5/25,2021/5/25,宜蘭縣,全區,8,49
22097,2021/5/25,2021/5/25,宜蘭縣,宜蘭市,1,11
22098,2021/5/25,2021/5/25,宜蘭縣,冬山鄉,1,9
22099,2021/5/25,2021/5/25,宜蘭縣,五結鄉,1,6
22100,2021/5/25,2021/5/25,宜蘭縣,頭城鎮,3,6
22101,2021/5/25,2021/5/25,宜蘭縣,礁溪鄉,1,4
22102,2021/5/25,2021/5/25,宜蘭縣,南澳鄉,1,1
22103,2021/5/25,2021/5/25,屏東縣,全區,4,21
22104,2021/5/25,2021/5/25,屏東縣,潮州鎮,1,11
22105,2021/5/25,2021/5/25,屏東縣,長治鄉,1,2
22106,2021/5/25,2021/5/25,屏東縣,東港鎮,1,1
22107,2021/5/25,2021/5/25,屏東縣,萬巒鄉,1,1
22108,2021/5/25,2021/5/25,彰化縣,全區,12,112
22109,2021/5/25,2021/5/25,彰化縣,溪湖鎮,4,44
22110,2021/5/25,2021/5/25,彰化縣,員林市,5,15
22111,2021/5/25,2021/5/25,彰化縣,彰化市,1,13
22112,2021/5/25,2021/5/25,彰化縣,埔心鄉,2,11
22113,2021/5/25,2021/5/25,新北市,全區,249,2043
22114,2021/5/25,2021/5/25,新北市,板橋區,59,513
22115,2021/5/25,2021/5/25,新北市,中和區,34,307
22116,2021/5/25,2021/5/25,新北市,三重區,32,230
22117,2021/5/25,2021/5/25,新北市,新莊區,33,189
22118,2021/5/25,2021/5/25,新北市,永和區,14,142
22119,2021/5/25,2021/5/25,新北市,土城區,8,137
22120,2021/5/25,2021/5/25,新北市,新店區,15,136
22121,2021/5/25,2021/5/25,新北市,蘆洲區,7,80
22122,2021/5/25,2021/5/25,新北市,五股區,8,55
22123,2021/5/25,2021/5/25,新北市,樹林區,8,49
22124,2021/5/25,2021/5/25,新北市,汐止區,11,42
22125,2021/5/25,2021/5/25,新北市,淡水區,2,42
22126,2021/5/25,2021/5/25,新北市,林口區,5,29
22127,2021/5/25,2021/5/25,新北市,泰山區,5,27
22128,2021/5/25,2021/5/25,新北市,三峽區,4,23
22129,2021/5/25,2021/5/25,新北市,八里區,1,12
22130,2021/5/25,2021/5/25,新北市,深坑區,3,11
22131,2021/5/25,2021/5/25,新竹市,全區,4,15
22132,2021/5/25,2021/5/25,新竹市,東區,4,10
22133,2021/5/25,2021/5/25,新竹縣,全區,1,7
22134,2021/5/25,2021/5/25,新竹縣,竹北市,1,6
22135,2021/5/25,2021/5/25,桃園市,全區,23,217
22136,2021/5/25,2021/5/25,桃園市,桃園區,5,67
22137,2021/5/25,2021/5/25,桃園市,龜山區,9,48
22138,2021/5/25,2021/5/25,桃園市,中壢區,2,27
22139,2021/5/25,2021/5/25,桃園市,蘆竹區,1,25
22140,2021/5/25,2021/5/25,桃園市,八德區,3,15
22141,2021/5/25,2021/5/25,桃園市,楊梅區,2,7
22142,2021/5/25,2021/5/25,桃園市,大溪區,1,3
22143,2021/5/25,2021/5/25,花蓮縣,全區,1,5
22144,2021/5/25,2021/5/25,花蓮縣,吉安鄉,1,1
22145,2021/5/25,2021/5/25,苗栗縣,全區,2,6
22146,2021/5/25,2021/5/25,苗栗縣,造橋鄉,2,3
22147,2021/5/25,2021/5/25,雲林縣,全區,1,7
22148,2021/5/25,2021/5/25,雲林縣,麥寮鄉,1,1
22149,2021/5/25,2021/5/25,高雄市,全區,3,27
22150,2021/5/25,2021/5/25,高雄市,大寮區,1,6
22151,2021/5/25,2021/5/25,高雄市,三民區,1,3
22152,2021/5/25,2021/5/25,高雄市,大社區,1,1
22153,2021/5/24,2021/5/24,南投縣,全區,1,12
22154,2021/5/24,2021/5/24,南投縣,竹山鎮,1,1
22155,2021/5/24,2021/5/24,台中市,全區,8,45
22156,2021/5/24,2021/5/24,台中市,西屯區,5,9
22157,2021/5/24,2021/5/24,台中市,太平區,1,6
22158,2021/5/24,2021/5/24,台中市,北屯區,1,5
22159,2021/5/24,2021/5/24,台中市,大里區,1,3
22160,2021/5/24,2021/5/24,台北市,全區,245,1411
22161,2021/5/24,2021/5/24,台北市,萬華區,117,778
22162,2021/5/24,2021/5/24,台北市,文山區,16,93
22163,2021/5/24,2021/5/24,台北市,大同區,9,68
22164,2021/5/24,2021/5/24,台北市,信義區,21,68
22165,2021/5/24,2021/5/24,台北市,中正區,13,65
22166,2021/5/24,2021/5/24,台北市,中山區,10,59
22167,2021/5/24,2021/5/24,台北市,士林區,13,55
22168,2021/5/24,2021/5/24,台北市,大安區,11,55
22169,2021/5/24,2021/5/24,台北市,北投區,12,49
22170,2021/5/24,2021/5/24,台北市,松山區,12,46
22171,2021/5/24,2021/5/24,台北市,南港區,9,40
22172,2021/5/24,2021/5/24,台北市,內湖區,2,35
22173,2021/5/24,2021/5/24,台南市,全區,3,9
22174,2021/5/24,2021/5/24,台南市,北區,2,2
22175,2021/5/24,2021/5/24,台南市,安平區,1,1
22176,2021/5/24,2021/5/24,基隆市,全區,7,54
22177,2021/5/24,2021/5/24,基隆市,中山區,1,14
22178,2021/5/24,2021/5/24,基隆市,安樂區,3,14
22179,2021/5/24,2021/5/24,基隆市,七堵區,1,6
22180,2021/5/24,2021/5/24,基隆市,中正區,2,6
22181,2021/5/24,2021/5/24,境外移入,全區,5,1169
22182,2021/5/24,2021/5/24,境外移入,空值,5,1169
22183,2021/5/24,2021/5/24,屏東縣,全區,3,17
22184,2021/5/24,2021/5/24,屏東縣,潮州鎮,1,10
22185,2021/5/24,2021/5/24,屏東縣,屏東市,1,2
22186,2021/5/24,2021/5/24,屏東縣,長治鄉,1,1
22187,2021/5/24,2021/5/24,彰化縣,全區,12,100
22188,2021/5/24,2021/5/24,彰化縣,溪湖鎮,2,40
22189,2021/5/24,2021/5/24,彰化縣,彰化市,3,12
22190,2021/5/24,2021/5/24,彰化縣,員林市,4,10
22191,2021/5/24,2021/5/24,彰化縣,田中鎮,1,9
22192,2021/5/24,2021/5/24,彰化縣,埔心鄉,1,9
22193,2021/5/24,2021/5/24,彰化縣,大村鄉,1,2
22194,2021/5/24,2021/5/24,新北市,全區,280,1794
22195,2021/5/24,2021/5/24,新北市,板橋區,76,454
22196,2021/5/24,2021/5/24,新北市,中和區,40,273
22197,2021/5/24,2021/5/24,新北市,三重區,23,198
22198,2021/5/24,2021/5/24,新北市,新莊區,20,156
22199,2021/5/24,2021/5/24,新北市,土城區,17,129
22200,2021/5/24,2021/5/24,新北市,永和區,32,128
22201,2021/5/24,2021/5/24,新北市,新店區,18,121
22202,2021/5/24,2021/5/24,新北市,蘆洲區,12,73
22203,2021/5/24,2021/5/24,新北市,五股區,6,47
22204,2021/5/24,2021/5/24,新北市,淡水區,5,40
22205,2021/5/24,2021/5/24,新北市,汐止區,8,31
22206,2021/5/24,2021/5/24,新北市,林口區,12,24
22207,2021/5/24,2021/5/24,新北市,泰山區,4,22
22208,2021/5/24,2021/5/24,新北市,三峽區,1,19
22209,2021/5/24,2021/5/24,新北市,八里區,3,11
22210,2021/5/24,2021/5/24,新北市,深坑區,1,8
22211,2021/5/24,2021/5/24,新北市,石碇區,1,4
22212,2021/5/24,2021/5/24,新北市,石門區,1,1
22213,2021/5/24,2021/5/24,新竹縣,全區,1,6
22214,2021/5/24,2021/5/24,新竹縣,竹北市,1,5
22215,2021/5/24,2021/5/24,桃園市,全區,22,194
22216,2021/5/24,2021/5/24,桃園市,桃園區,8,62
22217,2021/5/24,2021/5/24,桃園市,龜山區,5,39
22218,2021/5/24,2021/5/24,桃園市,中壢區,5,25
22219,2021/5/24,2021/5/24,桃園市,觀音區,2,3
22220,2021/5/24,2021/5/24,桃園市,大園區,1,2
22221,2021/5/24,2021/5/24,桃園市,大溪區,1,2
22222,2021/5/24,2021/5/24,苗栗縣,全區,2,4
22223,2021/5/24,2021/5/24,苗栗縣,三灣鄉,1,1
22224,2021/5/24,2021/5/24,苗栗縣,造橋鄉,1,1
22225,2021/5/24,2021/5/24,高雄市,全區,5,24
22226,2021/5/24,2021/5/24,高雄市,大寮區,4,5
22227,2021/5/24,2021/5/24,高雄市,前鎮區,1,1
22228,2021/5/23,2021/5/23,南投縣,全區,8,11
22229,2021/5/23,2021/5/23,南投縣,草屯鎮,6,8
22230,2021/5/23,2021/5/23,南投縣,名間鄉,1,1
22231,2021/5/23,2021/5/23,南投縣,埔里鎮,1,1
22232,2021/5/23,2021/5/23,台中市,全區,5,37
22233,2021/5/23,2021/5/23,台中市,太平區,2,5
22234,2021/5/23,2021/5/23,台中市,西屯區,1,4
22235,2021/5/23,2021/5/23,台中市,北區,1,3
22236,2021/5/23,2021/5/23,台中市,沙鹿區,1,2
22237,2021/5/23,2021/5/23,台北市,全區,164,1166
22238,2021/5/23,2021/5/23,台北市,萬華區,87,661
22239,2021/5/23,2021/5/23,台北市,文山區,14,77
22240,2021/5/23,2021/5/23,台北市,大同區,11,59
22241,2021/5/23,2021/5/23,台北市,中正區,8,52
22242,2021/5/23,2021/5/23,台北市,中山區,10,49
22243,2021/5/23,2021/5/23,台北市,信義區,10,47
22244,2021/5/23,2021/5/23,台北市,大安區,5,44
22245,2021/5/23,2021/5/23,台北市,士林區,4,42
22246,2021/5/23,2021/5/23,台北市,北投區,7,37
22247,2021/5/23,2021/5/23,台北市,松山區,3,34
22248,2021/5/23,2021/5/23,台北市,內湖區,1,33
22249,2021/5/23,2021/5/23,台北市,南港區,4,31
22250,2021/5/23,2021/5/23,台南市,全區,2,6
22251,2021/5/23,2021/5/23,台南市,安南區,1,1
22252,2021/5/23,2021/5/23,台南市,麻豆區,1,1
22253,2021/5/23,2021/5/23,嘉義市,全區,1,1
22254,2021/5/23,2021/5/23,嘉義市,西區,1,1
22255,2021/5/23,2021/5/23,嘉義縣,全區,1,1
22256,2021/5/23,2021/5/23,嘉義縣,溪口鄉,1,1
22257,2021/5/23,2021/5/23,基隆市,全區,5,47
22258,2021/5/23,2021/5/23,基隆市,中山區,3,13
22259,2021/5/23,2021/5/23,基隆市,安樂區,1,11
22260,2021/5/23,2021/5/23,基隆市,仁愛區,1,10
22261,2021/5/23,2021/5/23,境外移入,全區,3,1164
22262,2021/5/23,2021/5/23,境外移入,空值,3,1164
22263,2021/5/23,2021/5/23,宜蘭縣,全區,7,41
22264,2021/5/23,2021/5/23,宜蘭縣,羅東鎮,1,9
22265,2021/5/23,2021/5/23,宜蘭縣,冬山鄉,1,8
22266,2021/5/23,2021/5/23,宜蘭縣,頭城鎮,2,3
22267,2021/5/23,2021/5/23,宜蘭縣,礁溪鄉,2,3
22268,2021/5/23,2021/5/23,宜蘭縣,壯圍鄉,1,1
22269,2021/5/23,2021/5/23,屏東縣,全區,8,14
22270,2021/5/23,2021/5/23,屏東縣,潮州鎮,7,9
22271,2021/5/23,2021/5/23,屏東縣,九如鄉,1,1
22272,2021/5/23,2021/5/23,彰化縣,全區,11,88
22273,2021/5/23,2021/5/23,彰化縣,溪湖鎮,5,38
22274,2021/5/23,2021/5/23,彰化縣,永靖鄉,2,6
22275,2021/5/23,2021/5/23,彰化縣,員林市,1,6
22276,2021/5/23,2021/5/23,彰化縣,秀水鄉,2,2
22277,2021/5/23,2021/5/23,彰化縣,大村鄉,1,1
22278,2021/5/23,2021/5/23,新北市,全區,207,1514
22279,2021/5/23,2021/5/23,新北市,板橋區,45,378
22280,2021/5/23,2021/5/23,新北市,中和區,28,233
22281,2021/5/23,2021/5/23,新北市,三重區,23,175
22282,2021/5/23,2021/5/23,新北市,新莊區,22,136
22283,2021/5/23,2021/5/23,新北市,土城區,17,112
22284,2021/5/23,2021/5/23,新北市,新店區,8,103
22285,2021/5/23,2021/5/23,新北市,永和區,11,96
22286,2021/5/23,2021/5/23,新北市,蘆洲區,9,61
22287,2021/5/23,2021/5/23,新北市,五股區,8,41
22288,2021/5/23,2021/5/23,新北市,樹林區,7,41
22289,2021/5/23,2021/5/23,新北市,淡水區,13,35
22290,2021/5/23,2021/5/23,新北市,汐止區,2,23
22291,2021/5/23,2021/5/23,新北市,三峽區,2,18
22292,2021/5/23,2021/5/23,新北市,泰山區,8,18
22293,2021/5/23,2021/5/23,新北市,林口區,1,12
22294,2021/5/23,2021/5/23,新北市,八里區,2,8
22295,2021/5/23,2021/5/23,新北市,瑞芳區,1,2
22296,2021/5/23,2021/5/23,新竹市,全區,2,11
22297,2021/5/23,2021/5/23,新竹市,東區,1,6
22298,2021/5/23,2021/5/23,新竹市,北區,1,2
22299,2021/5/23,2021/5/23,新竹縣,全區,1,5
22300,2021/5/23,2021/5/23,新竹縣,竹北市,1,4
22301,2021/5/23,2021/5/23,桃園市,全區,24,172
22302,2021/5/23,2021/5/23,桃園市,桃園區,10,54
22303,2021/5/23,2021/5/23,桃園市,龜山區,3,34
22304,2021/5/23,2021/5/23,桃園市,中壢區,4,20
22305,2021/5/23,2021/5/23,桃園市,平鎮區,3,14
22306,2021/5/23,2021/5/23,桃園市,楊梅區,2,5
22307,2021/5/23,2021/5/23,桃園市,龍潭區,1,4
22308,2021/5/23,2021/5/23,桃園市,新屋區,1,2
22309,2021/5/23,2021/5/23,花蓮縣,全區,1,4
22310,2021/5/23,2021/5/23,花蓮縣,光復鄉,1,2
22311,2021/5/23,2021/5/23,雲林縣,全區,2,6
22312,2021/5/23,2021/5/23,雲林縣,西螺鎮,1,2
22313,2021/5/23,2021/5/23,雲林縣,東勢鄉,1,1
22314,2021/5/22,2021/5/22,南投縣,全區,1,3
22315,2021/5/22,2021/5/22,南投縣,草屯鎮,1,2
22316,2021/5/22,2021/5/22,台中市,全區,11,32
22317,2021/5/22,2021/5/22,台中市,霧峰區,4,10
22318,2021/5/22,2021/5/22,台中市,北屯區,3,4
22319,2021/5/22,2021/5/22,台中市,龍井區,2,4
22320,2021/5/22,2021/5/22,台中市,潭子區,1,3
22321,2021/5/22,2021/5/22,台中市,北區,1,2
22322,2021/5/22,2021/5/22,台北市,全區,264,1002
22323,2021/5/22,2021/5/22,台北市,萬華區,170,574
22324,2021/5/22,2021/5/22,台北市,文山區,17,63
22325,2021/5/22,2021/5/22,台北市,大同區,7,48
22326,2021/5/22,2021/5/22,台北市,中正區,8,44
22327,2021/5/22,2021/5/22,台北市,大安區,6,39
22328,2021/5/22,2021/5/22,台北市,中山區,8,39
22329,2021/5/22,2021/5/22,台北市,士林區,13,38
22330,2021/5/22,2021/5/22,台北市,信義區,2,37
22331,2021/5/22,2021/5/22,台北市,內湖區,10,32
22332,2021/5/22,2021/5/22,台北市,松山區,10,31
22333,2021/5/22,2021/5/22,台北市,北投區,6,30
22334,2021/5/22,2021/5/22,台北市,南港區,7,27
22335,2021/5/22,2021/5/22,台南市,全區,1,4
22336,2021/5/22,2021/5/22,台南市,佳里區,1,1
22337,2021/5/22,2021/5/22,基隆市,全區,10,42
22338,2021/5/22,2021/5/22,基隆市,中山區,8,10
22339,2021/5/22,2021/5/22,基隆市,七堵區,2,5
22340,2021/5/22,2021/5/22,境外移入,全區,2,1161
22341,2021/5/22,2021/5/22,境外移入,空值,2,1161
22342,2021/5/22,2021/5/22,宜蘭縣,全區,3,34
22343,2021/5/22,2021/5/22,宜蘭縣,宜蘭市,1,10
22344,2021/5/22,2021/5/22,宜蘭縣,冬山鄉,2,7
22345,2021/5/22,2021/5/22,屏東縣,全區,5,6
22346,2021/5/22,2021/5/22,屏東縣,潮州鎮,1,2
22347,2021/5/22,2021/5/22,屏東縣,鹽埔鄉,2,2
22348,2021/5/22,2021/5/22,屏東縣,竹田鄉,1,1
22349,2021/5/22,2021/5/22,屏東縣,屏東市,1,1
22350,2021/5/22,2021/5/22,彰化縣,全區,4,77
22351,2021/5/22,2021/5/22,彰化縣,溪湖鎮,1,33
22352,2021/5/22,2021/5/22,彰化縣,田中鎮,1,8
22353,2021/5/22,2021/5/22,彰化縣,伸港鄉,1,1
22354,2021/5/22,2021/5/22,彰化縣,鹿港鎮,1,1
22355,2021/5/22,2021/5/22,新北市,全區,385,1307
22356,2021/5/22,2021/5/22,新北市,板橋區,110,333
22357,2021/5/22,2021/5/22,新北市,中和區,45,205
22358,2021/5/22,2021/5/22,新北市,三重區,51,152
22359,2021/5/22,2021/5/22,新北市,新莊區,54,114
22360,2021/5/22,2021/5/22,新北市,土城區,22,95
22361,2021/5/22,2021/5/22,新北市,新店區,20,95
22362,2021/5/22,2021/5/22,新北市,永和區,25,85
22363,2021/5/22,2021/5/22,新北市,蘆洲區,11,52
22364,2021/5/22,2021/5/22,新北市,樹林區,12,34
22365,2021/5/22,2021/5/22,新北市,五股區,11,33
22366,2021/5/22,2021/5/22,新北市,淡水區,3,22
22367,2021/5/22,2021/5/22,新北市,汐止區,7,21
22368,2021/5/22,2021/5/22,新北市,三峽區,4,16
22369,2021/5/22,2021/5/22,新北市,林口區,3,11
22370,2021/5/22,2021/5/22,新北市,泰山區,3,10
22371,2021/5/22,2021/5/22,新北市,深坑區,1,7
22372,2021/5/22,2021/5/22,新北市,八里區,1,6
22373,2021/5/22,2021/5/22,新北市,鶯歌區,1,5
22374,2021/5/22,2021/5/22,新北市,石碇區,1,3
22375,2021/5/22,2021/5/22,新竹市,全區,3,9
22376,2021/5/22,2021/5/22,新竹市,香山區,3,3
22377,2021/5/22,2021/5/22,新竹縣,全區,2,4
22378,2021/5/22,2021/5/22,新竹縣,竹北市,1,3
22379,2021/5/22,2021/5/22,新竹縣,新豐鄉,1,1
22380,2021/5/22,2021/5/22,桃園市,全區,23,148
22381,2021/5/22,2021/5/22,桃園市,桃園區,7,44
22382,2021/5/22,2021/5/22,桃園市,龜山區,4,31
22383,2021/5/22,2021/5/22,桃園市,蘆竹區,2,24
22384,2021/5/22,2021/5/22,桃園市,中壢區,3,16
22385,2021/5/22,2021/5/22,桃園市,八德區,2,12
22386,2021/5/22,2021/5/22,桃園市,平鎮區,2,11
22387,2021/5/22,2021/5/22,桃園市,龍潭區,2,3
22388,2021/5/22,2021/5/22,桃園市,觀音區,1,1
22389,2021/5/22,2021/5/22,花蓮縣,全區,3,3
22390,2021/5/22,2021/5/22,花蓮縣,花蓮市,2,2
22391,2021/5/22,2021/5/22,花蓮縣,光復鄉,1,1
22392,2021/5/22,2021/5/22,苗栗縣,全區,1,2
22393,2021/5/22,2021/5/22,苗栗縣,後龍鎮,1,2
22394,2021/5/22,2021/5/22,雲林縣,全區,1,4
22395,2021/5/22,2021/5/22,雲林縣,西螺鎮,1,1
22396,2021/5/22,2021/5/22,高雄市,全區,3,19
22397,2021/5/22,2021/5/22,高雄市,新興區,1,3
22398,2021/5/22,2021/5/22,高雄市,三民區,1,2
22399,2021/5/22,2021/5/22,高雄市,左營區,1,2
22400,2021/5/21,2021/5/21,南投縣,全區,1,2
22401,2021/5/21,2021/5/21,南投縣,草屯鎮,1,1
22402,2021/5/21,2021/5/21,台中市,全區,6,21
22403,2021/5/21,2021/5/21,台中市,霧峰區,2,6
22404,2021/5/21,2021/5/21,台中市,太平區,1,3
22405,2021/5/21,2021/5/21,台中市,西屯區,1,3
22406,2021/5/21,2021/5/21,台中市,潭子區,1,2
22407,2021/5/21,2021/5/21,台中市,龍井區,1,2
22408,2021/5/21,2021/5/21,台北市,全區,125,738
22409,2021/5/21,2021/5/21,台北市,萬華區,59,404
22410,2021/5/21,2021/5/21,台北市,文山區,11,46
22411,2021/5/21,2021/5/21,台北市,大同區,13,41
22412,2021/5/21,2021/5/21,台北市,中正區,6,36
22413,2021/5/21,2021/5/21,台北市,信義區,6,35
22414,2021/5/21,2021/5/21,台北市,大安區,5,33
22415,2021/5/21,2021/5/21,台北市,中山區,8,31
22416,2021/5/21,2021/5/21,台北市,士林區,6,25
22417,2021/5/21,2021/5/21,台北市,北投區,5,24
22418,2021/5/21,2021/5/21,台北市,內湖區,3,22
22419,2021/5/21,2021/5/21,台北市,松山區,1,21
22420,2021/5/21,2021/5/21,台北市,南港區,2,20
22421,2021/5/21,2021/5/21,基隆市,全區,8,32
22422,2021/5/21,2021/5/21,基隆市,安樂區,2,10
22423,2021/5/21,2021/5/21,基隆市,仁愛區,3,9
22424,2021/5/21,2021/5/21,基隆市,中正區,1,4
22425,2021/5/21,2021/5/21,基隆市,七堵區,1,3
22426,2021/5/21,2021/5/21,基隆市,暖暖區,1,3
22427,2021/5/21,2021/5/21,境外移入,全區,3,1159
22428,2021/5/21,2021/5/21,境外移入,空值,3,1159
22429,2021/5/21,2021/5/21,宜蘭縣,全區,2,31
22430,2021/5/21,2021/5/21,宜蘭縣,羅東鎮,1,8
22431,2021/5/21,2021/5/21,宜蘭縣,員山鄉,1,1
22432,2021/5/21,2021/5/21,屏東縣,全區,1,1
22433,2021/5/21,2021/5/21,屏東縣,潮州鎮,1,1
22434,2021/5/21,2021/5/21,彰化縣,全區,5,73
22435,2021/5/21,2021/5/21,彰化縣,溪湖鎮,2,32
22436,2021/5/21,2021/5/21,彰化縣,永靖鄉,2,4
22437,2021/5/21,2021/5/21,彰化縣,芬園鄉,1,2
22438,2021/5/21,2021/5/21,新北市,全區,147,922
22439,2021/5/21,2021/5/21,新北市,板橋區,39,223
22440,2021/5/21,2021/5/21,新北市,中和區,19,160
22441,2021/5/21,2021/5/21,新北市,三重區,27,101
22442,2021/5/21,2021/5/21,新北市,新店區,6,75
22443,2021/5/21,2021/5/21,新北市,土城區,12,73
22444,2021/5/21,2021/5/21,新北市,永和區,10,60
22445,2021/5/21,2021/5/21,新北市,新莊區,9,60
22446,2021/5/21,2021/5/21,新北市,蘆洲區,5,41
22447,2021/5/21,2021/5/21,新北市,五股區,3,22
22448,2021/5/21,2021/5/21,新北市,樹林區,1,22
22449,2021/5/21,2021/5/21,新北市,淡水區,5,19
22450,2021/5/21,2021/5/21,新北市,三峽區,3,12
22451,2021/5/21,2021/5/21,新北市,林口區,1,8
22452,2021/5/21,2021/5/21,新北市,泰山區,1,7
22453,2021/5/21,2021/5/21,新北市,深坑區,2,6
22454,2021/5/21,2021/5/21,新北市,八里區,1,5
22455,2021/5/21,2021/5/21,新北市,萬里區,1,3
22456,2021/5/21,2021/5/21,新北市,三芝區,1,1
22457,2021/5/21,2021/5/21,新北市,瑞芳區,1,1
22458,2021/5/21,2021/5/21,桃園市,全區,11,125
22459,2021/5/21,2021/5/21,桃園市,桃園區,6,37
22460,2021/5/21,2021/5/21,桃園市,龜山區,2,27
22461,2021/5/21,2021/5/21,桃園市,平鎮區,2,9
22462,2021/5/21,2021/5/21,桃園市,楊梅區,1,3
22463,2021/5/21,2021/5/21,雲林縣,全區,1,3
22464,2021/5/21,2021/5/21,雲林縣,林內鄉,1,2
22465,2021/5/21,2021/5/21,高雄市,全區,4,16
22466,2021/5/21,2021/5/21,高雄市,鼓山區,3,5
22467,2021/5/21,2021/5/21,高雄市,左營區,1,1
22468,2021/5/20,2021/5/20,台中市,全區,3,15
22469,2021/5/20,2021/5/20,台中市,霧峰區,3,4
22470,2021/5/20,2021/5/20,台北市,全區,81,613
22471,2021/5/20,2021/5/20,台北市,萬華區,39,345
22472,2021/5/20,2021/5/20,台北市,文山區,3,35
